,Unnamed: 0,lat_centre,long_centre,num_venues,venue_iter,venue_id,venue_name,lat_venue,long_venue,category
3,3,64.09802857142857,-21.8826,6,2,4cb8c773bac9370496cadf7c,Nings,64.09658243263614,-21.89023278316856,Asian Restaurant
172,37,64.14600378647525,-21.9357495099148,39,24,4cc814b2d77af04d3e43ac99,Pósthúsið Vínbar,64.14680758261095,-21.939428376582715,Wine Bar
41,41,64.13231428571429,-21.8586,4,3,4cebbef0948f224b6c55025e,Thai matstofan,64.13066482583075,-21.865891830696274,Thai Restaurant
37,37,64.13231428571429,-21.8826,9,8,4cec1865f865370488a4c6c4,Kebabhúsið,64.13217293841645,-21.87300682067871,Burrito Place
9,9,64.10945714285715,-21.9066,4,2,4cf29c596c29236ac17c6ca2,Mae-Ya Sukhothai,64.11256255682157,-21.902724199440517,Thai Restaurant
42,42,64.13231428571429,-21.8106,1,0,4cfbe70634c1a0932589480e,Nings,64.12898175245323,-21.810740333041657,Asian Restaurant
5,5,64.09802857142857,-21.8826,6,4,4d28b645342d6dcb0b62fbca,Austurlandahraðlestin,64.09682963279909,-21.890137372018167,Indian Restaurant
116,116,64.14374285714285,-21.9066,23,19,4d44120f7e2e548126595c8f,Serrano,64.14490527301301,-21.907094181677127,Burrito Place
25,25,64.12088571428572,-21.7866,1,0,4d89de7ed85f3704441cf0db,Rakang Thai,64.12045200053068,-21.7931667773385,Thai Restaurant
33,33,64.13231428571429,-21.8826,9,4,4d89f415bc848cfaaff7cd2b,Royal Asia,64.13607470819916,-21.878113746643066,Asian Restaurant
144,9,64.14374285714285,-21.9306,13,9,4d979fa17cfc14569cec38f6,Brasilia,64.14449796575965,-21.930395364761356,Brazilian Restaurant
14,14,64.10945714285715,-21.8586,2,1,4d9c614f83f36ea885509f94,Thai Style,64.111558,-21.85042,Thai Restaurant
149,14,64.14600378647525,-21.9357495099148,39,1,4d9caea548b6224b266e139f,Grillmarkaðurinn,64.14733403440674,-21.93723588485068,Steakhouse
26,26,64.13231428571429,-21.9546,1,0,4daaeb49cda1652a2b9713e2,Hörpugata,64.1336407501573,-21.95313427512772,Scandinavian Restaurant
121,121,64.14374285714285,-21.8826,5,1,4ddb975122719ef54b4c3f9e,Culiacan,64.14012068706033,-21.885733072848712,Mexican Restaurant
205,70,64.14600378647525,-21.9254504900852,20,16,4df5e872922e8e1ea8918197,Buddha Café,64.14650467227247,-21.9304767012914,Nightclub
39,39,64.13231428571429,-21.8586,4,1,4e258d91091a817e3dd6a187,Tokyo Sushi,64.13377593582071,-21.867857708324053,Sushi Restaurant
27,27,64.13231428571429,-21.9306,1,0,4e5a44e08877c8a76df04c1b,Satt Restaurant,64.13072102744837,-21.932596988643784,Scandinavian Restaurant
18,18,64.10945714285715,-21.8106,4,2,4e84f49b4901fcdc4b881862,Thaifood,64.10879390947589,-21.817452907562256,Thai Restaurant
23,23,64.12088571428572,-21.8346,2,1,4ee8e77530f83ed82b6e51de,Nam,64.12430101907266,-21.82921323733205,Asian Restaurant
6,6,64.09802857142857,-21.8826,6,5,4f59f619e4b083219cf54210,Minilik,64.09780040319787,-21.886667235445547,Ethiopian Restaurant
28,28,64.13231428571429,-21.9066,1,0,4f667db6e4b03a7ce2d8ef1c,Sjávarkjallarinn,64.13299178040464,-21.898603916867806,Seafood Restaurant
34,34,64.13231428571429,-21.8826,9,5,4f674eb0e4b04b24462c14c3,pho,64.136284,-21.878669,Asian Restaurant
