"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","South Africa","Netherlands","Total","Males","Number","8,065"
"2019","South Africa","Netherlands","Total","Females","Number","9,016"
"2019","Burkina Faso","Netherlands","Total","Total","Number","403"
"2019","Burkina Faso","Netherlands","Total","Males","Number","255"
"2019","Burkina Faso","Netherlands","Total","Females","Number","148"
"2019","Benin","Netherlands","Total","Total","Number","303"
"2019","Benin","Netherlands","Total","Males","Number","187"
"2019","Benin","Netherlands","Total","Females","Number","116"
"2019","Côte d'Ivoire","Netherlands","Total","Total","Number","1,168"
"2019","Côte d'Ivoire","Netherlands","Total","Males","Number","609"
"2019","Côte d'Ivoire","Netherlands","Total","Females","Number","559"
"2019","Cabo Verde","Netherlands","Total","Total","Number","11,787"
"2019","Cabo Verde","Netherlands","Total","Males","Number","5,407"
"2019","Cabo Verde","Netherlands","Total","Females","Number","6,380"
"2019","Ghana","Netherlands","Total","Total","Number","14,548"
"2019","Ghana","Netherlands","Total","Males","Number","7,018"
"2019","Ghana","Netherlands","Total","Females","Number","7,530"
"2019","Gambia, The","Netherlands","Total","Total","Number","1,045"
"2019","Gambia, The","Netherlands","Total","Males","Number","646"
"2019","Gambia, The","Netherlands","Total","Females","Number","399"
"2019","Guinea","Netherlands","Total","Total","Number","2,457"
"2019","Guinea","Netherlands","Total","Males","Number","1,418"
"2019","Guinea","Netherlands","Total","Females","Number","1,039"
"2019","Guinea-Bissau","Netherlands","Total","Total","Number","252"
"2019","Guinea-Bissau","Netherlands","Total","Males","Number","145"
"2019","Guinea-Bissau","Netherlands","Total","Females","Number","107"
"2019","Liberia","Netherlands","Total","Total","Number","1,708"
"2019","Liberia","Netherlands","Total","Males","Number","1,013"
"2019","Liberia","Netherlands","Total","Females","Number","695"
"2019","Mali","Netherlands","Total","Total","Number","185"
"2019","Mali","Netherlands","Total","Males","Number","96"
"2019","Mali","Netherlands","Total","Females","Number","89"
"2019","Mauritania","Netherlands","Total","Total","Number","304"
"2019","Mauritania","Netherlands","Total","Males","Number","265"
"2019","Mauritania","Netherlands","Total","Females","Number","39"
"2019","Niger","Netherlands","Total","Total","Number","258"
"2019","Niger","Netherlands","Total","Males","Number","195"
"2019","Niger","Netherlands","Total","Females","Number","63"
"2019","Nigeria","Netherlands","Total","Total","Number","7,633"
"2019","Nigeria","Netherlands","Total","Males","Number","4,177"
"2019","Nigeria","Netherlands","Total","Females","Number","3,456"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Netherlands","Total","Total","Number","3"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Netherlands","Total","Males","Number","2"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Netherlands","Total","Females","Number","1"
"2019","Sierra Leone","Netherlands","Total","Total","Number","3,674"
"2019","Sierra Leone","Netherlands","Total","Males","Number","2,394"
"2019","Sierra Leone","Netherlands","Total","Females","Number","1,280"
"2019","Senegal","Netherlands","Total","Total","Number","1,146"
"2019","Senegal","Netherlands","Total","Males","Number","717"
"2019","Senegal","Netherlands","Total","Females","Number","429"
"2019","Togo","Netherlands","Total","Total","Number","1,131"
"2019","Togo","Netherlands","Total","Males","Number","680"
"2019","Togo","Netherlands","Total","Females","Number","451"
"2019","Bermuda (UK)","Netherlands","Total","Total","Number","50"
"2019","Bermuda (UK)","Netherlands","Total","Males","Number","19"
"2019","Bermuda (UK)","Netherlands","Total","Females","Number","31"
"2019","Canada","Netherlands","Total","Total","Number","10,679"
"2019","Canada","Netherlands","Total","Males","Number","4,899"
"2019","Canada","Netherlands","Total","Females","Number","5,780"
"2019","Greenland (DK)","Netherlands","Total","Total","Number","7"
"2019","Greenland (DK)","Netherlands","Total","Males","Number","2"
"2019","Greenland (DK)","Netherlands","Total","Females","Number","5"
"2019","Saint Pierre and Miquelon (FR)","Netherlands","Total","Total","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Netherlands","Total","Males","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Netherlands","Total","Females","Number","0"
"2019","United States","Netherlands","Total","Total","Number","34,354"
"2019","United States","Netherlands","Total","Males","Number","16,345"
"2019","United States","Netherlands","Total","Females","Number","18,009"
"2019","Belize","Netherlands","Total","Total","Number","26"
"2019","Belize","Netherlands","Total","Males","Number","14"
"2019","Belize","Netherlands","Total","Females","Number","12"
"2019","Costa Rica","Netherlands","Total","Total","Number","954"
"2019","Costa Rica","Netherlands","Total","Males","Number","439"
"2019","Costa Rica","Netherlands","Total","Females","Number","515"
"2019","Guatemala","Netherlands","Total","Total","Number","883"
"2019","Guatemala","Netherlands","Total","Males","Number","429"
"2019","Guatemala","Netherlands","Total","Females","Number","454"
"2019","Honduras","Netherlands","Total","Total","Number","561"
"2019","Honduras","Netherlands","Total","Males","Number","205"
"2019","Honduras","Netherlands","Total","Females","Number","356"
"2019","Mexico","Netherlands","Total","Total","Number","5,577"
"2019","Mexico","Netherlands","Total","Males","Number","2,288"
"2019","Mexico","Netherlands","Total","Females","Number","3,289"
"2019","Nicaragua","Netherlands","Total","Total","Number","598"
"2019","Nicaragua","Netherlands","Total","Males","Number","263"
"2019","Nicaragua","Netherlands","Total","Females","Number","335"
"2019","Panama","Netherlands","Total","Total","Number","381"
"2019","Panama","Netherlands","Total","Males","Number","190"
"2019","Panama","Netherlands","Total","Females","Number","191"
"2019","El Salvador","Netherlands","Total","Total","Number","486"
"2019","El Salvador","Netherlands","Total","Males","Number","203"
"2019","El Salvador","Netherlands","Total","Females","Number","283"
"2019","Antigua and Barbuda","Netherlands","Total","Total","Number","35"
"2019","Antigua and Barbuda","Netherlands","Total","Males","Number","14"
"2019","Antigua and Barbuda","Netherlands","Total","Females","Number","21"
"2019","Anguilla (UK)","Netherlands","Total","Total","Number","19"
"2019","Anguilla (UK)","Netherlands","Total","Males","Number","4"
"2019","Anguilla (UK)","Netherlands","Total","Females","Number","15"
"2019","Former Netherlands Antilles","Netherlands","Total","Total","Number","87,510"
