"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","São Tomé and Príncipe","United Kingdom","Total","Females","Number",":"
"2019","Chad","United Kingdom","Total","Total","Number",":"
"2019","Chad","United Kingdom","Total","Males","Number",":"
"2019","Chad","United Kingdom","Total","Females","Number",":"
"2019","Botswana","United Kingdom","Total","Total","Number",":"
"2019","Botswana","United Kingdom","Total","Males","Number",":"
"2019","Botswana","United Kingdom","Total","Females","Number",":"
"2019","Lesotho","United Kingdom","Total","Total","Number",":"
"2019","Lesotho","United Kingdom","Total","Males","Number",":"
"2019","Lesotho","United Kingdom","Total","Females","Number",":"
"2019","Namibia","United Kingdom","Total","Total","Number",":"
"2019","Namibia","United Kingdom","Total","Males","Number",":"
"2019","Namibia","United Kingdom","Total","Females","Number",":"
"2019","Eswatini","United Kingdom","Total","Total","Number",":"
"2019","Eswatini","United Kingdom","Total","Males","Number",":"
"2019","Eswatini","United Kingdom","Total","Females","Number",":"
"2019","South Africa","United Kingdom","Total","Total","Number","250,153"
"2019","South Africa","United Kingdom","Total","Males","Number","126,554"
"2019","South Africa","United Kingdom","Total","Females","Number","123,599"
"2019","Burkina Faso","United Kingdom","Total","Total","Number",":"
"2019","Burkina Faso","United Kingdom","Total","Males","Number",":"
"2019","Burkina Faso","United Kingdom","Total","Females","Number",":"
"2019","Benin","United Kingdom","Total","Total","Number",":"
"2019","Benin","United Kingdom","Total","Males","Number",":"
"2019","Benin","United Kingdom","Total","Females","Number",":"
"2019","Côte d'Ivoire","United Kingdom","Total","Total","Number",":"
"2019","Côte d'Ivoire","United Kingdom","Total","Males","Number",":"
"2019","Côte d'Ivoire","United Kingdom","Total","Females","Number",":"
"2019","Cabo Verde","United Kingdom","Total","Total","Number",":"
"2019","Cabo Verde","United Kingdom","Total","Males","Number",":"
"2019","Cabo Verde","United Kingdom","Total","Females","Number",":"
"2019","Ghana","United Kingdom","Total","Total","Number",":"
"2019","Ghana","United Kingdom","Total","Males","Number",":"
"2019","Ghana","United Kingdom","Total","Females","Number",":"
"2019","Gambia, The","United Kingdom","Total","Total","Number",":"
"2019","Gambia, The","United Kingdom","Total","Males","Number",":"
"2019","Gambia, The","United Kingdom","Total","Females","Number",":"
"2019","Guinea","United Kingdom","Total","Total","Number",":"
"2019","Guinea","United Kingdom","Total","Males","Number",":"
"2019","Guinea","United Kingdom","Total","Females","Number",":"
"2019","Guinea-Bissau","United Kingdom","Total","Total","Number",":"
"2019","Guinea-Bissau","United Kingdom","Total","Males","Number",":"
"2019","Guinea-Bissau","United Kingdom","Total","Females","Number",":"
"2019","Liberia","United Kingdom","Total","Total","Number",":"
"2019","Liberia","United Kingdom","Total","Males","Number",":"
"2019","Liberia","United Kingdom","Total","Females","Number",":"
"2019","Mali","United Kingdom","Total","Total","Number",":"
"2019","Mali","United Kingdom","Total","Males","Number",":"
"2019","Mali","United Kingdom","Total","Females","Number",":"
"2019","Mauritania","United Kingdom","Total","Total","Number",":"
"2019","Mauritania","United Kingdom","Total","Males","Number",":"
"2019","Mauritania","United Kingdom","Total","Females","Number",":"
"2019","Niger","United Kingdom","Total","Total","Number",":"
"2019","Niger","United Kingdom","Total","Males","Number",":"
"2019","Niger","United Kingdom","Total","Females","Number",":"
"2019","Nigeria","United Kingdom","Total","Total","Number","208,117"
"2019","Nigeria","United Kingdom","Total","Males","Number","105,175"
"2019","Nigeria","United Kingdom","Total","Females","Number","102,942"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","United Kingdom","Total","Total","Number",":"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","United Kingdom","Total","Males","Number",":"
