"TIME","C_BIRTH","GEO","AGE","SEX","UNIT","Value"
"2019","Mauritania","Romania","Total","Males","Number","139"
"2019","Mauritania","Romania","Total","Females","Number","41"
"2019","Niger","Romania","Total","Total","Number","17"
"2019","Niger","Romania","Total","Males","Number","15"
"2019","Niger","Romania","Total","Females","Number","2"
"2019","Nigeria","Romania","Total","Total","Number","407"
"2019","Nigeria","Romania","Total","Males","Number","182"
"2019","Nigeria","Romania","Total","Females","Number","225"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Romania","Total","Total","Number","27"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Romania","Total","Males","Number","14"
"2019","Saint Helena, Ascension and Tristan da Cunha (UK)","Romania","Total","Females","Number","13"
"2019","Sierra Leone","Romania","Total","Total","Number","41"
"2019","Sierra Leone","Romania","Total","Males","Number","24"
"2019","Sierra Leone","Romania","Total","Females","Number","17"
"2019","Senegal","Romania","Total","Total","Number","149"
"2019","Senegal","Romania","Total","Males","Number","99"
"2019","Senegal","Romania","Total","Females","Number","50"
"2019","Togo","Romania","Total","Total","Number","16"
"2019","Togo","Romania","Total","Males","Number","8"
"2019","Togo","Romania","Total","Females","Number","8"
"2019","Bermuda (UK)","Romania","Total","Total","Number","1"
"2019","Bermuda (UK)","Romania","Total","Males","Number","0"
"2019","Bermuda (UK)","Romania","Total","Females","Number","1"
"2019","Canada","Romania","Total","Total","Number","660"
"2019","Canada","Romania","Total","Males","Number","379"
"2019","Canada","Romania","Total","Females","Number","281"
"2019","Greenland (DK)","Romania","Total","Total","Number","0"
"2019","Greenland (DK)","Romania","Total","Males","Number","0"
"2019","Greenland (DK)","Romania","Total","Females","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Romania","Total","Total","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Romania","Total","Males","Number","0"
"2019","Saint Pierre and Miquelon (FR)","Romania","Total","Females","Number","0"
"2019","United States","Romania","Total","Total","Number","5,407"
"2019","United States","Romania","Total","Males","Number","2,826"
"2019","United States","Romania","Total","Females","Number","2,581"
"2019","Belize","Romania","Total","Total","Number","4"
"2019","Belize","Romania","Total","Males","Number","3"
"2019","Belize","Romania","Total","Females","Number","1"
"2019","Costa Rica","Romania","Total","Total","Number","67"
"2019","Costa Rica","Romania","Total","Males","Number","40"
"2019","Costa Rica","Romania","Total","Females","Number","27"
"2019","Guatemala","Romania","Total","Total","Number","75"
"2019","Guatemala","Romania","Total","Males","Number","44"
"2019","Guatemala","Romania","Total","Females","Number","31"
"2019","Honduras","Romania","Total","Total","Number","95"
"2019","Honduras","Romania","Total","Males","Number","29"
